자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
종로,20180611,0.12260395280459702,-0.13930834524315533,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2877444060838668,-0.26685487954048803,0
종로,20180612,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2922755321826285,-0.3394959908556391,0
종로,20180613,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.3009374289186881,-0.34448116512727106,0
종로,20180614,1.925249798784752,0.9082398250360489,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.100391345676136,0.0554519015572906,0
종로,20180615,0.9638386809286695,0.36264181968229675,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2179141188219622,-0.10570148899159867,0
종로,20180616,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.3080465395770737,-0.3394959908556391,0
종로,20180617,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.3096850832113178,-0.34946633948863626,0
종로,20180618,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.3006920924523202,-0.3295256422226419,0
종로,20180619,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.3038808134139996,-0.3394959908556391,0
종로,20180620,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2985684882030424,-0.33451081649427394,0
종로,20180621,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2938211253449132,-0.22982215535427145,0
종로,20180622,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2922873132495432,-0.33451081649427394,0
종로,20180623,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2882567247006516,-0.3394959908556391,0
종로,20180624,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2835658582439042,-0.33451081649427394,0
종로,20180625,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.236190596787704,-0.33451081649427394,0
종로,20180626,1.8050734090527418,2.7632730432388066,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-0.6614606468878634,0.1396911737469073,0
종로,20180627,-0.3581016061234444,-0.31389970695635605,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1857523326781791,-0.3295256422226419,0
종로,20180628,2.285778967980783,0.7991202239652986,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.0260062808204005,0.311832294592647,0
종로,20180629,0.12260395280459702,-0.07383658460070507,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1440000391894345,-0.1496524137683259,0
종로,20180630,0.771556457357453,0.27534613882569636,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1415884849555402,-0.0544254103845274,0
종로,20180701,2.0454261885167626,3.2870471283784086,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-0.4061862240519718,0.2752065245435953,0
종로,20180702,2.586219942310809,2.239498958099204,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-0.22261177841239074,0.13602859638306958,0
종로,20180703,-0.4061721620162485,-0.35318276334182624,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-0.9377465713397471,-0.27784261073466976,0
종로,20180704,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1400037796410478,-0.32454046786127677,0
종로,20180705,-0.3581016061234444,-0.33572362717050613,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1793047415173625,-0.05320455156235861,0
종로,20180706,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2060276969988695,-0.3295256422226419,0
종로,20180707,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2309090037043096,-0.3295256422226419,0
종로,20180708,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.23794073832566,-0.33451081649427394,0
종로,20180709,0.7234859014646488,0.2535222186115463,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.2183286719240851,-0.2558671483463062,0
종로,20180710,0.7234859014646488,0.36264181968229675,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-0.9903861017579906,0.011500976780563377,0
종로,20180711,-0.2980134112574392,-0.2266040260997557,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1538198577732668,-0.3295256422226419,0
종로,20180712,-0.3581016061234444,-0.31389970695635605,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1607451146573944,-0.32454046786127677,0
종로,20180713,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1684893722851442,-0.32454046786127677,0
종로,20180714,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1680608552435965,-0.33451081649427394,0
종로,20180715,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1658545162726908,-0.3295256422226419,0
종로,20180716,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.179533713914358,-0.33451081649427394,0
종로,20180717,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1837732204042173,-0.33451081649427394,0
종로,20180718,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1722345383772679,-0.3295256422226419,0
종로,20180719,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.166297636734653,-0.32454046786127677,0
종로,20180720,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1684462164537968,-0.3295256422226419,0
종로,20180721,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.16453485340498,-0.3295256422226419,0
종로,20180722,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1687683670444236,-0.3295256422226419,0
종로,20180723,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.183670122780796,-0.32454046786127677,0
종로,20180724,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.15983784062238,-0.3295256422226419,0
종로,20180725,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.15324301602294,-0.3295256422226419,0
종로,20180726,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1536723718642272,-0.3295256422226419,0
종로,20180727,-0.4181898009894496,-0.3575475473846562,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1491493261475896,-0.32454046786127677,0
종로,20180728,0.48313312200062813,-0.030188744172404882,1.4571716493090487,1.7804708899454453,-0.8973776399537531,-0.9115436418879735,-0.8429529126831184,-0.28535055000256876,-0.5663309752632962,-0.8088623173716156,-0.6323195437279672,-1.1108900140245495,-0.006811908243962481,0
