자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
도봉,20210602,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.030364376365837983,0.0045029060874885295,0
도봉,20210603,0.034482758620689655,0.045133991537376586,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.03707799104124072,0.005450652138268584,0
도봉,20210604,0.008620689655172414,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.03277392566076454,0.0045029060874885295,0
도봉,20210605,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027470213922750168,0.004227036353624962,0
도봉,20210606,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027528770116012676,0.004227036353624962,0
도봉,20210607,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026940844392537747,0.004227036353624962,0
도봉,20210608,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02683827746103454,0.004227036353624962,0
도봉,20210609,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.0257191613610195,0.004227036353624962,0
도봉,20210610,0.06034482758620689,0.023977433004231313,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.028685541630636645,0.006563030113184461,0
도봉,20210611,0.05603448275862069,0.02679830747531735,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.03082563261519982,0.005784365518507189,0
도봉,20210612,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02676102570569519,0.004227036353624962,0
도봉,20210613,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026447247896894052,0.004227036353624962,0
